Date,Close,High,Low,Open,Volume,SMA20,SMA50,Signal,Position,Returns,Strategy_Returns,Equity,Buy_Hold
2024-01-11,21647.19921875,21726.5,21593.75,21688.0,212500,21524.50498046875,20581.491953125,1,1.0,0.0013183031833516878,0.0013183031833516878,1.1289024208976968,1.5441879815065849
2024-01-12,21894.55078125,21928.25,21715.150390625,21773.55078125,294700,21560.09755859375,20637.7909765625,1,1.0,0.011426492637705898,0.011426492637705898,1.1418018160987726,1.5618326341085038
2024-01-15,22097.44921875,22115.55078125,21963.55078125,22053.150390625,345500,21592.1375,20699.956953125,1,1.0,0.009267074694848665,0.009267074694848665,1.1523829788152737,1.5763062537896395
2024-01-16,22032.30078125,22124.150390625,21969.80078125,22080.5,292400,21622.82001953125,20757.93796875,1,1.0,-0.0029482333845447517,-0.0029482333845447517,1.1489854848453493,1.5716589350679502
2024-01-17,21571.94921875,21851.5,21550.44921875,21647.25,456000,21628.7625,20804.7649609375,1,1.0,-0.020894393512082443,-0.020894393512082443,1.1249781299853199,1.53882007481186
2024-01-18,21462.25,21539.400390625,21285.55078125,21414.19921875,387300,21644.36748046875,20845.7749609375,1,1.0,-0.0050852715087356115,-0.0050852715087356115,1.1192573107529549,1.5309947569283486
2024-01-19,21622.400390625,21670.599609375,21575.0,21615.19921875,343100,21662.7349609375,20890.088984375,1,1.0,0.00746195718645537,0.00746195718645537,1.1276091608864205,1.5424189742572356
2024-01-23,21238.80078125,21750.25,21192.599609375,21716.69921875,449700,21657.20498046875,20925.995,1,1.0,-0.01774084294273448,-0.01774084294273448,1.107604423862346,1.5150551614830443
2024-01-24,21453.94921875,21482.349609375,21137.19921875,21185.25,407500,21657.8349609375,20967.16796875,1,1.0,0.010129971071150878,0.010129971071150878,1.1188244246343502,1.5304026264400654
2024-01-25,21352.599609375,21459.0,21247.05078125,21454.599609375,418100,21642.72744140625,21005.71296875,1,1.0,-0.004724053755400193,-0.004724053755400193,1.113539037909523,1.523172922165357
2024-01-29,21737.599609375,21763.25,21429.599609375,21433.099609375,376700,21640.6724609375,21051.5939453125,1,1.0,0.018030591452244726,0.018030591452244726,1.1336168053681952,1.5506366308360422
2024-01-30,21522.099609375,21813.05078125,21501.80078125,21775.75,375100,21630.207421875,21088.526953125,1,1.0,-0.009913698102483215,-0.009913698102483215,1.1223784705958735,1.535264087411282
2024-01-31,21725.69921875,21741.349609375,21448.849609375,21487.25,410600,21629.39736328125,21127.736953125,1,1.0,0.009460025419002926,0.009460025419002926,1.132996199457452,1.549787724703075
2024-02-01,21697.44921875,21832.94921875,21658.75,21780.650390625,332500,21630.97978515625,21167.049921875,1,1.0,-0.0013003033741542103,-0.0013003033741542103,1.1315229606763937,1.5477725304954206
2024-02-02,21853.80078125,22126.80078125,21805.55078125,21812.75,442800,21647.80234375,21210.2459375,1,1.0,0.007205988175093214,0.007205988175093214,1.1396767017508742,1.5589257610479048
2024-02-05,21771.69921875,21964.30078125,21726.94921875,21921.05078125,440800,21653.45732421875,21250.0119140625,1,1.0,-0.0037568550808078083,-0.0037568550808078083,1.1353951015434232,1.55306910288191
2024-02-06,21929.400390625,21951.400390625,21737.55078125,21825.19921875,371000,21664.3873046875,21292.3629296875,1,1.0,0.007243402101531293,0.007243402101531293,1.143619224808011,1.5643186068855481
2024-02-07,21930.5,22053.30078125,21860.150390625,22045.05078125,346300,21685.2623046875,21334.9329296875,1,1.0,5.014315737827957e-05,5.014315737827957e-05,1.1436765694867814,1.5643970467596429
2024-02-08,21717.94921875,22011.05078125,21665.30078125,22009.650390625,491100,21693.91728515625,21373.3979296875,1,1.0,-0.009692017110872975,-0.009692017110872975,1.132592036606011,1.5492348838142493
2024-02-09,21782.5,21804.44921875,21629.900390625,21727.0,349200,21702.10732421875,21411.2539453125,1,1.0,0.0029722318898448563,0.0029722318898448563,1.1359583627753957,1.5538395691407823
2024-02-12,21616.05078125,21831.69921875,21574.75,21800.80078125,287400,21700.54990234375,21441.64296875,1,1.0,-0.0076414194307357075,-0.0076414194307357075,1.1272780284695771,1.5419660292649038
2024-02-13,21743.25,21766.80078125,21543.349609375,21664.30078125,365800,21692.98486328125,21473.8449609375,1,1.0,0.005884480011507653,0.005884480011507653,1.133911473495518,1.551039697542537
2024-02-14,21840.05078125,21870.849609375,21530.19921875,21578.150390625,359100,21680.11494140625,21505.28796875,1,1.0,0.004451992284961959,0.004451992284961959,1.13895963862735,1.557944914309666
2024-02-15,21910.75,21953.849609375,21794.80078125,21906.55078125,345400,21674.03740234375,21529.766953125,1,1.0,0.0032371361888359207,0.0032371361888359207,1.142646606091174,1.5629881941719908
2024-02-16,22040.69921875,22068.650390625,21968.94921875,22020.30078125,343900,21697.47490234375,21553.4789453125,1,1.0,0.005930843022260657,0.005930843022260657,1.1494234637418197,1.5722580317972714
2024-02-19,22122.25,22186.650390625,22021.05078125,22103.44921875,0,21730.47490234375,21577.1699609375,1,1.0,0.0037000088082788096,0.0037000088082788096,1.1536763406821067,1.5780754003638084
2024-02-20,22196.94921875,22215.599609375,22045.849609375,22099.19921875,295700,21759.20234375,21603.0859375,1,1.0,0.0033766555730090353,0.0033766555730090353,1.1575719083273195,1.5834040174590753
2024-02-21,22055.05078125,22249.400390625,21997.94921875,22248.849609375,364500,21800.01484375,21624.7989453125,1,1.0,-0.006392700010330099,-0.006392700010330099,1.1501718983769975,1.573281790580308
2024-02-22,22217.44921875,22252.5,21875.25,22081.55078125,343500,21838.18984375,21649.2059375,1,1.0,0.0073633218581414805,0.0073633218581414805,1.158640984256937,1.584866370777904
2024-02-23,22212.69921875,22297.5,22186.099609375,22290.0,226000,21881.19482421875,21675.3319140625,1,1.0,-0.0002137959201901074,-0.0002137959201901074,1.1583932715415377,1.5845275328137853
2024-02-26,22122.05078125,22202.150390625,22075.150390625,22169.19921875,207800,21900.4173828125,21699.2459375,1,1.0,-0.004080928508836235,-0.004080928508836235,1.1536659514152598,1.5780611892320897
2024-02-27,22198.349609375,22218.25,22085.650390625,22090.19921875,252200,21934.2298828125,21719.5589453125,1,1.0,0.003448994348646428,0.003448994348646428,1.157644938761917,1.5835039133555695
2024-02-28,21951.150390625,22229.150390625,21915.849609375,22214.099609375,203000,21945.50244140625,21729.4489453125,1,1.0,-0.011135927809948543,-0.011135927809948543,1.144753488294312,1.565870128089671
2024-02-29,21982.80078125,22060.55078125,21860.650390625,21935.19921875,360200,21959.77001953125,21740.731953125,1,1.0,0.0014418556686905948,0.0014418556686905948,1.1464040576006624,1.5681278868102904
2024-03-01,22338.75,22353.30078125,22047.75,22048.30078125,351500,21984.01748046875,21758.4449609375,1,1.0,0.016192168700068565,0.016192168700068565,1.1649668254997756,1.5935192780968046
2024-03-04,22405.599609375,22440.900390625,22358.30078125,22403.5,298800,22015.7125,21783.5539453125,1,1.0,0.0029925402887358565,0.0029925402887358565,1.1684530356601244,1.5982879487373867
2024-03-05,22356.30078125,22416.900390625,22269.150390625,22371.25,296200,22037.05751953125,21805.5789453125,1,1.0,-0.00220029050703785,-0.00220029050703785,1.1658820995378418,1.5947712509362668
2024-03-06,22474.05078125,22497.19921875,22224.349609375,22327.5,312300,22064.23505859375,21828.071953125,1,1.0,0.005266971542034149,0.005266971542034149,1.1720227673774746,1.6031708657310024
2024-03-07,22493.55078125,22525.650390625,22430.0,22505.30078125,379900,22103.01513671875,21849.1159765625,1,1.0,0.0008676673462120199,0.0008676673462120199,1.173039693261745,1.6045618847415957
2024-03-11,22332.650390625,22526.599609375,22307.25,22517.5,277900,22130.52265625,21862.673984375,1,1.0,-0.007153178801771132,-0.007153178801771132,1.164648730594269,1.593084166681532
2024-03-12,22335.69921875,22452.55078125,22256.0,22334.44921875,299200,22166.505078125,21873.813984375,1,1.0,0.0001365188668460693,0.0001365188668460693,1.1648077271192434,1.5933016527267578
2024-03-13,21997.69921875,22446.75,21905.650390625,22432.19921875,493300,22179.2275390625,21879.1399609375,1,1.0,-0.015132725270416536,-0.015132725270416536,1.1471810117918897,1.5691906565431433
2024-03-14,22146.650390625,22204.599609375,21917.5,21982.55078125,426700,22194.55751953125,21887.2349609375,1,1.0,0.006771215952804832,0.006771215952804832,1.1549488221596897,1.5798159853497205
2024-03-15,22023.349609375,22120.900390625,21931.69921875,22064.849609375,661500,22200.1875,21894.3859375,1,1.0,-0.005567468627318717,-0.005567468627318717,1.148518680826157,1.5710204094143492
2024-03-18,22055.69921875,22123.69921875,21916.55078125,21990.099609375,356300,22200.9375,21905.1529296875,1,1.0,0.0014688778023679294,0.0014688778023679294,1.1502057144220275,1.5733280464208048
2024-03-19,21817.44921875,21978.30078125,21793.099609375,21946.44921875,344200,22185.6974609375,21908.329921875,1,1.0,-0.010802196640288697,-0.010802196640288697,1.137780966118057,1.556332647483686
2024-03-20,21839.099609375,21930.900390625,21710.19921875,21843.900390625,312400,22167.80498046875,21910.8958984375,1,1.0,0.0009923428906801757,0.0009923428906801757,1.1389100349709353,1.5578770631219498
2024-03-21,22011.94921875,22080.94921875,21941.30078125,21989.900390625,353200,22165.64990234375,21920.8748828125,1,1.0,0.0079146856998078,0.0079146856998078,1.1479241499380874,1.5702071704354996
2024-03-22,22096.75,22180.69921875,21883.30078125,21932.19921875,388700,22159.61494140625,21931.912890625,1,1.0,0.0038524885010076115,0.0038524885010076115,1.1523465145257528,1.5762563755038022
2024-03-26,22004.69921875,22073.19921875,21947.55078125,21947.900390625,328400,22149.21494140625,21939.632890625,1,1.0,-0.00416580634029895,-0.00416580634029895,1.14754606210932,1.5696899967007918
2024-03-27,22123.650390625,22193.599609375,22052.849609375,22053.94921875,409100,22149.294921875,21949.1619140625,1,1.0,0.005405716783151604,0.005405716783151604,1.153749371116704,1.5781752962603024
2024-03-28,22326.900390625,22516.0,22163.599609375,22163.599609375,410500,22155.7224609375,21957.80890625,1,1.0,0.009187001078543977,0.009187001078543977,1.1643488678335225,1.5926739944091772
2024-04-01,22462.0,22529.94921875,22427.75,22455.0,0,22181.26494140625,21965.099921875,1,1.0,0.006050979178091831,0.006050979178091831,1.171394318588818,1.6023112315868355
2024-04-02,22453.30078125,22497.599609375,22388.150390625,22458.80078125,289500,22204.78994140625,21973.519921875,1,1.0,-0.0003872860275131451,-0.0003872860275131451,1.1709406539365204,1.6016906788351146
2024-04-03,22434.650390625,22521.099609375,22346.5,22385.69921875,309600,22209.5849609375,21990.7739453125,1,1.0,-0.0008306302403686683,-0.0008306302403686683,1.1699680352196835,1.6003602661215575
2024-04-04,22514.650390625,22619.0,22303.80078125,22592.099609375,401000,22215.0375,22011.821953125,1,1.0,0.003565912488363576,0.003565912488363576,1.1741400388474597,1.6060670107804011
2024-04-05,22513.69921875,22537.599609375,22427.599609375,22486.400390625,242200,22222.907421875,22029.6479296875,1,1.0,-4.224679746289706e-05,-4.224679746289706e-05,1.1740904351910453,1.6059991595926848
2024-04-08,22666.30078125,22697.30078125,22550.349609375,22578.349609375,227600,22232.519921875,22058.1979296875,1,1.0,0.006778164752814453,0.006778164752814453,1.1820486135954738,1.6168848864892855
2024-04-09,22642.75,22768.400390625,22612.25,22765.099609375,232400,22239.9798828125,22081.9739453125,1,1.0,-0.0010390218270411866,-0.0010390218270411866,1.1808204392853243,1.61520490780041
2024-04-10,22753.80078125,22775.69921875,22673.69921875,22720.25,276800,22261.03740234375,22109.99796875,1,1.0,0.0049044741142307835,0.0049044741142307835,1.1866117425633538,1.6231266384598957
2024-04-12,22519.400390625,22726.44921875,22503.75,22677.400390625,357200,22270.2224609375,22125.633984375,1,1.0,-0.010301592814249916,-0.010301592814249916,1.1743877515628585,1.6064058487445196
2024-04-15,22272.5,22427.44921875,22259.55078125,22339.05078125,355500,22283.9625,22140.6419921875,1,1.0,-0.010963897188301042,-0.010963897188301042,1.1615118849955233,1.5887933801761993
2024-04-16,22147.900390625,22213.75,22079.44921875,22125.30078125,317300,22284.025,22149.086015625,1,1.0,-0.005594325260972033,-0.005594325260972033,1.1550140097163735,1.5799051532350143
2024-04-18,21995.849609375,22326.5,21961.69921875,22212.349609375,456900,22282.65,22155.0540234375,1,1.0,-0.0068652458503182245,-0.0068652458503182245,1.1470845545791086,1.5690587159378713
2024-04-19,22147.0,22179.55078125,21777.650390625,21861.5,362500,22287.2150390625,22160.9180078125,1,1.0,0.0068717686886063944,0.0068717686886063944,1.1549670543044495,1.5798409244926381
2024-04-22,22336.400390625,22375.650390625,22198.150390625,22336.900390625,279300,22313.16259765625,22172.21203125,1,1.0,0.008551965982977361,0.008551965982977361,1.1648442932643206,1.5933516703374146
2024-04-23,22368.0,22447.55078125,22349.44921875,22447.05078125,231500,22339.6076171875,22180.9840234375,1,1.0,0.0014147135985376202,0.0014147135985376202,1.1664922143261807,1.5956058066126937
2024-04-24,22402.400390625,22476.44921875,22384.0,22421.55078125,235900,22359.13017578125,22190.42203125,1,1.0,0.0015379287654238016,0.0015379287654238016,1.1682861962572357,1.5980597346809606
2024-04-25,22570.349609375,22625.94921875,22305.25,22316.900390625,475000,22382.81015625,22207.4700390625,1,1.0,0.0074969296067168845,0.0074969296067168845,1.1770447556310752,1.6100402760191925
2024-04-26,22419.94921875,22620.400390625,22385.55078125,22620.400390625,329900,22403.57265625,22220.2190234375,1,1.0,-0.006663626980883297,-0.006663626980883297,1.1692013684397449,1.5993115681956023
2024-04-29,22643.400390625,22655.80078125,22441.900390625,22475.55078125,292000,22429.56015625,22240.766015625,1,1.0,0.00996662256880243,0.00996662256880243,1.1808543571859111,1.6152513029657274
2024-04-30,22604.849609375,22783.349609375,22568.400390625,22679.650390625,361900,22443.4576171875,22257.9980078125,1,1.0,-0.00170251731563964,-0.00170251731563964,1.1788439321955535,1.6125013096533187
2024-05-02,22648.19921875,22710.5,22567.849609375,22567.849609375,445900,22452.767578125,22274.1609765625,1,1.0,0.0019177127972140884,0.0019177127972140884,1.181104616290243,1.6155936240503654
2024-05-03,22475.849609375,22794.69921875,22348.05078125,22766.349609375,438100,22453.89501953125,22285.46296875,1,1.0,-0.007609859296553445,-0.007609859296553445,1.1721165763457646,1.6032991838909334
2024-05-06,22442.69921875,22588.80078125,22409.44921875,22561.599609375,320300,22454.2974609375,22293.50296875,1,1.0,-0.0014749338156797576,-0.0014749338156797576,1.1703877819713935,1.6009344237079608
2024-05-07,22302.5,22499.05078125,22232.05078125,22489.75,297800,22443.68994140625,22297.10796875,1,1.0,-0.006246985595782073,-0.006246985595782073,1.1630763863559388,1.5909334094232654
2024-05-08,22302.5,22368.650390625,22185.19921875,22231.19921875,277400,22433.12998046875,22299.218984375,1,1.0,0.0,0.0,1.1630763863559388,1.5909334094232654
2024-05-09,21957.5,22307.75,21932.400390625,22224.80078125,331300,22397.68994140625,22297.26796875,1,1.0,-0.01546911781190452,-0.01546911781190452,1.1450846207111547,1.566323073082002
2024-05-10,22055.19921875,22131.30078125,21950.30078125,21990.94921875,265800,22368.31240234375,22294.02296875,1,1.0,0.0044494691449390444,0.0044494691449390444,1.1501796393993533,1.5732923792666864
2024-05-13,22104.05078125,22131.650390625,21821.05078125,22027.94921875,278200,22335.82490234375,22291.85,1,1.0,0.0022149680905385605,0.0022149680905385605,1.15272725059901,1.5767771716838497
2024-05-14,22217.849609375,22270.05078125,22081.25,22112.900390625,230200,22320.74736328125,22293.7659765625,1,1.0,0.005148324587705533,0.005148324587705533,1.158661864646187,1.5848949323661625
2024-05-15,22200.55078125,22297.55078125,22151.75,22255.599609375,231900,22317.14990234375,22293.81,1,1.0,-0.0007786004689536163,-0.0007786004689536163,1.1577597299750149,1.58366093242858
2024-05-16,22403.849609375,22432.25,22054.55078125,22319.19921875,368900,22329.94736328125,22302.863984375,1,1.0,0.009157377676264788,0.009157377676264788,1.1683617730807665,1.5981631136979741
2024-05-17,22466.099609375,22502.150390625,22345.650390625,22415.25,242700,22353.45986328125,22312.5299609375,1,1.0,0.0027785403439750667,0.0027785403439750667,1.1716081134036296,1.602603674385637
2024-05-21,22529.05078125,22591.099609375,22404.55078125,22404.55078125,347600,22372.56240234375,22316.3359765625,1,1.0,0.002802051667603722,0.002802051667603722,1.1748910198715703,1.6070942526839571
2024-05-22,22597.80078125,22629.5,22483.150390625,22576.599609375,290300,22385.632421875,22320.18,1,1.0,0.0030516154749500313,0.0030516154749500313,1.1784763354891903,1.6119984863751506
2024-05-23,22967.650390625,22993.599609375,22577.44921875,22614.099609375,369800,22415.61494140625,22332.4069921875,1,1.0,0.01636661960848307,0.01636661960848307,1.197764009389741,1.6383814524111031
2024-05-24,22957.099609375,23026.400390625,22908.0,22930.75,261900,22443.34990234375,22342.06796875,1,1.0,-0.0004593757337192361,-0.0004593757337192361,1.1972137856691052,1.6376288197292899
2024-05-27,22932.44921875,23110.80078125,22871.19921875,23038.94921875,260000,22461.4548828125,22350.8459375,1,1.0,-0.0010737589261899938,-0.0010737589261899938,1.1959282666801854,1.6358704011663197
2024-05-28,22888.150390625,22998.55078125,22858.5,22977.150390625,217900,22484.86494140625,22361.9559375,1,1.0,-0.0019317094176221072,-0.0019317094176221072,1.1936180807846388,1.6327103749063774
2024-05-29,22704.69921875,22825.5,22685.44921875,22762.75,269900,22487.9298828125,22369.3359375,1,1.0,-0.008015115627261094,-0.008015115627261094,1.1840510938523605,1.619624012465674
2024-05-30,22488.650390625,22705.75,22417.0,22617.44921875,373400,22482.119921875,22379.1549609375,1,1.0,-0.009515599658179275,-0.009515599658179275,1.1727841376684323,1.6042123187662767
2024-05-31,22530.69921875,22653.75,22465.099609375,22568.099609375,572100,22476.244921875,22386.8359375,1,1.0,0.0018697799732139142,0.0018697799732139142,1.1749769859619477,1.607211842832689
2024-06-03,23263.900390625,23338.69921875,23062.30078125,23337.900390625,569400,22515.6474609375,22411.646953125,1,1.0,0.03254231769535276,0.03254231769535276,1.2132134603238494,1.6595142412258836
2024-06-04,21884.5,23179.5,21281.44921875,23179.5,1006100,22487.7375,22408.22296875,1,1.0,-0.05929359941641077,-0.05929359941641077,1.1412776674008094,1.5611156685808072
2024-06-05,22620.349609375,22670.400390625,21791.94921875,22128.349609375,638500,22503.62998046875,22424.2809765625,1,1.0,0.033624236760035675,0.033624236760035675,1.1796522578984354,1.6136069914309696
2024-06-06,22821.400390625,22910.150390625,22642.599609375,22798.599609375,480400,22529.575,22443.9269921875,1,1.0,0.008888049244237806,0.008888049244237806,1.190137065257713,1.6279488098316546
2024-06-07,23290.150390625,23320.19921875,22789.05078125,22821.849609375,473600,22596.20751953125,22469.491015625,1,1.0,0.020539931466807104,0.020539931466807104,1.2145823990142133,1.661386766817067
2024-06-10,23259.19921875,23411.900390625,23227.150390625,23319.150390625,304400,22656.40751953125,22492.74,1,1.0,-0.0013289382574128705,-0.0013289382574128705,1.212968293997383,1.6591788863822843
2024-06-11,23264.849609375,23389.44921875,23206.650390625,23283.75,305200,22714.4474609375,22517.9430078125,1,1.0,0.0002429314342191624,0.0002429314342191624,1.2132629621247062,1.6595819530887792
2024-06-12,23322.94921875,23441.94921875,23295.94921875,23344.44921875,295600,22769.70244140625,22541.928984375,1,1.0,0.002497312914139238,0.002497312914139238,1.2162928593882671,1.6637264485323002
2024-06-13,23398.900390625,23481.05078125,23353.900390625,23480.94921875,268300,22829.619921875,22563.368984375,1,1.0,0.0032564994745150067,0.0032564994745150067,1.2202537164457214,1.6691443728376825
2024-06-14,23465.599609375,23490.400390625,23334.25,23464.94921875,223100,22882.707421875,22583.4409765625,1,1.0,0.0028505279152657437,0.0028505279152657437,1.2237320837281567,1.673902315467065
2024-06-18,23557.900390625,23579.05078125,23499.69921875,23570.80078125,272200,22937.2974609375,22605.53296875,1,1.0,0.003933450786960613,0.003933450786960613,1.228545573655926,1.680486527847134
2024-06-19,23516.0,23664.0,23412.900390625,23629.849609375,328800,22986.644921875,22627.1599609375,1,1.0,-0.0017786131162043084,-0.0017786131162043084,1.226360466384767,1.6774975924671003
2024-06-20,23567.0,23624.0,23442.599609375,23586.150390625,280300,23035.1048828125,22648.206953125,1,1.0,0.0021687361796223215,0.0021687361796223215,1.229020118697474,1.681135642187113
2024-06-21,23501.099609375,23667.099609375,23398.19921875,23661.150390625,609900,23061.77734375,22667.9549609375,1,1.0,-0.00279629951309035,-0.00279629951309035,1.2255834103379821,1.6764346834094264
2024-06-24,23537.849609375,23558.099609375,23350.0,23382.30078125,239400,23090.81484375,22685.3859375,1,1.0,0.00156375661610908,0.00156375661610908,1.2274999245044917,1.6790562192370826
2024-06-25,23721.30078125,23754.150390625,23562.05078125,23577.099609375,298100,23130.257421875,22706.956953125,1,1.0,0.007793879853915442,0.007793879853915442,1.23706691143677,1.692142581677786
2024-06-26,23868.80078125,23889.900390625,23670.44921875,23723.099609375,287800,23179.28994140625,22729.256953125,1,1.0,0.006218040121837909,0.006218040121837909,1.244759043125482,1.7026643921425288
2024-06-27,24044.5,24087.44921875,23805.400390625,23881.55078125,515200,23246.27998046875,22759.7589453125,1,1.0,0.007361040898544724,0.007361040898544724,1.2539217653507622,1.7151977743695859
2024-06-28,24010.599609375,24174.0,23985.80078125,24085.900390625,354800,23322.37744140625,22794.5209375,1,1.0,-0.0014099020825968367,-0.0014099020825968367,1.2521538584423806,1.7127795134554367
2024-07-01,24141.94921875,24164.0,23992.69921875,23992.94921875,0,23402.93994140625,22834.4019140625,1,1.0,0.005470484349075377,0.005470484349075377,1.259003746527624,1.7221492469772115
2024-07-02,24123.849609375,24236.349609375,24056.400390625,24228.75,0,23445.93740234375,22876.9619140625,1,1.0,-0.0007497161563467802,-0.0007497161563467802,1.258059851077951,1.7208581238631122
2024-07-03,24286.5,24309.150390625,24207.099609375,24291.75,0,23566.03740234375,22919.7519140625,1,1.0,0.006742306607722792,0.006742306607722792,1.2665420763247848,1.7324606769625879
2024-07-04,24302.150390625,24401.0,24281.0,24369.94921875,251200,23650.12744140625,22959.0669140625,1,1.0,0.0006444070008029268,0.0006444070008029268,1.26735824490558,1.7335770867514384
2024-07-05,24323.849609375,24363.0,24168.849609375,24213.349609375,298400,23725.24990234375,22998.18390625,1,1.0,0.0008928929498506211,0.0008928929498506211,1.2684898601473913,1.7351249855102213
2024-07-08,24320.55078125,24344.599609375,24240.55078125,24329.44921875,266300,23776.769921875,23036.5469140625,1,1.0,-0.00013562113637344275,-0.00013562113637344275,1.26831782611108,1.7348896658879365
2024-07-09,24433.19921875,24443.599609375,24331.900390625,24351.0,250500,23835.469921875,23073.80390625,1,1.0,0.004631820986013446,0.004631820986013446,1.2741924472349961,1.742925364250814
2024-07-10,24324.44921875,24461.05078125,24141.80078125,24459.849609375,292300,23888.44990234375,23111.89390625,1,1.0,-0.004450911197766749,-0.004450911197766749,1.268521129803488,1.7351677582301983
2024-07-11,24315.94921875,24402.650390625,24193.75,24396.55078125,306400,23938.09990234375,23145.3448828125,1,1.0,-0.0003494426502141934,-0.0003494426502141934,1.2680778544180367,1.7345614166101961
2024-07-12,24502.150390625,24592.19921875,24331.150390625,24387.94921875,325800,23993.26240234375,23183.2908984375,1,1.0,0.007657573644356042,0.007657573644356042,1.2777882539750198,1.7478439483985473
2024-07-15,24586.69921875,24635.05078125,24522.75,24587.599609375,305400,24049.3173828125,23222.0608984375,1,1.0,0.003450669707641296,0.003450669707641296,1.2821974791957913,1.7538751805649704
2024-07-16,24613.0,24661.25,24587.650390625,24615.900390625,283200,24102.07236328125,23264.80390625,1,1.0,0.0010697158254551198,0.0010697158254551198,1.2835690661306458,1.7557513286014936
2024-07-18,24800.849609375,24837.75,24504.44921875,24543.80078125,350900,24166.31484375,23311.9669140625,1,1.0,0.007632129743428306,0.007632129743428306,1.2933654317780061,1.7691514505385768
2024-07-19,24530.900390625,24854.80078125,24508.150390625,24853.80078125,343800,24214.50986328125,23356.534921875,1,1.0,-0.010884676251089243,-0.010884676251089243,1.2792875677787523,1.7498948097603195
2024-07-22,24509.25,24595.19921875,24362.30078125,24445.75,324200,24264.9173828125,23400.669921875,1,1.0,-0.0008825762723847497,-0.0008825762723847497,1.278158498925874,1.748350394122056
2024-07-23,24479.05078125,24582.55078125,24074.19921875,24568.900390625,436400,24311.97744140625,23451.1009375,1,1.0,-0.0012321559717249908,-0.0012321559717249908,1.2765836082986115,1.7461961537432706
2024-07-24,24413.5,24504.25,24307.25,24444.94921875,366600,24346.58740234375,23498.266953125,1,1.0,-0.002677831825905974,-0.002677831825905974,1.2731651320838795,1.7415201341085023
2024-07-25,24406.099609375,24426.150390625,24210.80078125,24230.94921875,391800,24373.45234375,23544.3079296875,1,1.0,-0.0003031269840456652,-0.0003031269840456652,1.2727792013771988,1.740992232362595
2024-07-26,24834.849609375,24861.150390625,24410.900390625,24423.349609375,383800,24412.96982421875,23596.6479296875,1,1.0,0.01756732976027453,0.01756732976027453,1.2951385333198109,1.7715768170185853
2024-07-29,24836.099609375,24999.75,24774.599609375,24943.30078125,355000,24454.24482421875,23649.35890625,1,1.0,5.03324972633834e-05,5.03324972633834e-05,1.2952037208764948,1.7716659849038798
2024-07-30,24857.30078125,24971.75,24798.650390625,24839.400390625,385000,24490.01240234375,23698.4279296875,1,1.0,0.0008536433743000504,0.0008536433743000504,1.29630936295119,1.7731783558333658
2024-07-31,24951.150390625,24984.599609375,24856.5,24886.69921875,333600,24531.37744140625,23748.1289453125,1,1.0,0.00377553501085659,0.00377553501085659,1.3012036243359133,1.7798730527963078
2024-08-01,25010.900390625,25078.30078125,24956.400390625,25030.94921875,431300,24567.5974609375,23797.7659375,1,1.0,0.0023946791656728195,0.0023946791656728195,1.3043195895454085,1.7841352777133817
2024-08-02,24717.69921875,24851.900390625,24686.849609375,24789.0,345000,24588.37490234375,23840.16390625,1,1.0,-0.011722935491954689,-0.011722935491954689,1.2890291351362748,1.763219974943827
2024-08-05,24055.599609375,24350.05078125,23893.69921875,24302.849609375,487000,24574.96240234375,23861.922890625,1,1.0,-0.02678645789462286,-0.02678645789462286,1.2545006104830048,1.7159895573260362
2024-08-06,23992.55078125,24382.599609375,23960.400390625,24189.849609375,312300,24558.56240234375,23882.6319140625,1,1.0,-0.0026209626510589334,-0.0026209626510589334,1.2512126112371982,1.7114920127866775
2024-08-07,24297.5,24337.69921875,24184.900390625,24289.400390625,317600,24551.77744140625,23909.9329296875,1,1.0,0.012710162480444431,0.012710162480444431,1.2671157268236042,1.733245354353179
2024-08-08,24117.0,24340.5,24079.69921875,24248.55078125,311900,24541.40498046875,23934.509921875,1,1.0,-0.007428747813561065,-0.007428747813561065,1.2577026436384344,1.7203695117166629
2024-08-09,24367.5,24419.75,24311.19921875,24386.849609375,215100,24543.98251953125,23967.7659375,1,1.0,0.010386864037815746,0.010386864037815746,1.2707662299979083,1.7382387559296673
2024-08-12,24347.0,24472.80078125,24212.099609375,24320.05078125,279900,24536.225,24004.9329296875,1,1.0,-0.0008412844977941925,-0.0008412844977941925,1.2696971540682906,1.7367764026108385
2024-08-13,24139.0,24359.94921875,24116.5,24342.349609375,239700,24513.8400390625,24037.0989453125,1,1.0,-0.008543146999630324,-0.008543146999630324,1.258849944636073,1.721938866497845
2024-08-14,24143.75,24196.5,24099.69921875,24184.400390625,303300,24490.3775390625,24054.6959375,1,1.0,0.00019677699987563635,0.00019677699987563635,1.259097657351472,1.7222777044619637
2024-08-16,24541.150390625,24563.900390625,24204.5,24334.849609375,271600,24477.392578125,24107.8289453125,1,1.0,0.016459762490292462,0.016459762490292462,1.279822105743561,1.7506259864197338
2024-08-19,24572.650390625,24638.80078125,24522.94921875,24636.349609375,243600,24479.480078125,24146.8749609375,1,1.0,0.0012835584110202358,0.0012835584110202358,1.281464832171998,1.7528730171291533
2024-08-20,24698.849609375,24734.30078125,24607.19921875,24648.900390625,238300,24488.96005859375,24184.4239453125,1,1.0,0.005135759339910173,0.005135759339910173,1.2880461271525916,1.761875351098551
